sale_id,sale_date,product_id,store_id,channel_id,customer_id,quantity,gross_revenue,discount_value,net_revenue,cost
396,2024-09-30,26,10,1,51,1,30.73,6.15,24.58,16.52
397,2024-09-05,2,5,1,248,3,739.92,0.0,739.92,507.57
398,2024-03-10,27,11,1,208,4,607.88,0.0,607.88,308.68
399,2025-01-15,43,13,2,4,3,536.1,17.87,518.23,332.25
400,2024-08-31,36,10,2,60,5,222.95,0.0,222.95,113.3
401,2025-02-17,2,9,1,181,3,344.49,0.0,344.49,179.13
402,2024-12-05,44,10,2,32,5,612.5,24.5,588.0,322.75
403,2025-10-17,39,14,2,281,5,1004.9,40.2,964.7,612.0
404,2024-05-08,1,9,2,111,2,469.14,46.91,422.23,296.94
405,2024-09-28,16,6,2,392,4,335.52,0.0,335.52,145.88
406,2024-07-10,3,4,1,74,1,87.88,8.79,79.09,37.39
407,2025-08-23,48,11,2,45,4,351.76,0.0,351.76,148.24
408,2025-05-31,43,6,1,259,1,68.81,13.76,55.05,31.53
409,2024-03-07,21,7,2,499,4,290.12,0.0,290.12,152.56
410,2025-04-03,12,9,1,149,1,221.37,44.27,177.1,94.83
411,2025-07-28,39,1,1,128,3,314.7,0.0,314.7,185.43
412,2025-12-24,25,9,2,144,2,133.64,6.68,126.96,85.48
413,2024-03-09,16,7,1,90,3,270.57,9.02,261.55,181.59
414,2025-04-09,28,3,1,259,5,637.2,25.49,611.71,370.05
415,2024-04-28,34,3,2,320,4,909.56,22.74,886.82,392.08
416,2024-05-21,5,3,2,420,4,637.04,15.93,621.11,418.0
417,2025-06-24,27,3,1,162,1,202.51,0.0,202.51,133.4
418,2025-03-31,47,15,2,474,1,64.84,6.48,58.36,34.23
419,2025-08-02,3,6,1,227,3,524.07,17.47,506.6,287.01
420,2024-12-31,43,4,1,168,5,370.05,7.4,362.65,214.0
421,2024-08-14,25,1,1,169,2,489.2,0.0,489.2,279.02
422,2025-08-29,5,1,2,243,1,199.58,0.0,199.58,112.1
423,2024-02-26,10,1,2,254,4,503.28,12.58,490.7,304.68
424,2024-04-21,46,6,2,72,4,928.4,0.0,928.4,381.28
425,2024-01-23,48,12,1,301,5,288.75,11.55,277.2,128.8
426,2025-04-20,42,3,2,246,4,386.28,19.31,366.97,241.72
427,2025-07-24,37,11,2,412,5,1096.35,21.93,1074.42,692.6
428,2024-08-21,27,5,1,95,5,348.45,0.0,348.45,186.25
429,2024-05-28,23,2,2,105,5,1007.25,0.0,1007.25,703.05
430,2024-08-23,35,13,2,455,3,265.23,8.84,256.39,132.03
431,2024-02-13,11,14,2,460,3,601.5,20.05,581.45,301.23
432,2025-11-05,42,15,2,109,1,112.91,11.29,101.62,57.71
433,2024-06-05,28,13,1,242,1,84.88,16.98,67.9,50.57
434,2025-10-12,28,2,1,215,5,394.5,7.89,386.61,214.2
435,2024-12-25,38,5,2,23,4,863.12,21.58,841.54,517.12
436,2024-01-31,36,3,2,482,3,716.46,47.76,668.7,480.75
437,2025-02-18,36,3,2,347,4,654.8,32.74,622.06,305.36
438,2024-11-24,12,6,1,11,2,184.48,9.22,175.26,120.96
439,2024-09-17,24,15,2,348,4,829.36,41.47,787.89,566.24
440,2024-06-19,5,8,1,413,3,203.64,6.79,196.85,97.65
441,2025-11-12,24,4,1,206,2,488.14,0.0,488.14,256.3
442,2024-09-01,33,8,1,121,5,185.8,7.43,178.37,109.2
443,2024-05-24,37,11,1,13,3,543.78,36.25,507.53,269.88
444,2025-07-23,7,5,1,396,3,701.64,23.39,678.25,294.48
445,2024-12-07,30,3,2,26,2,156.94,7.85,149.09,90.06
446,2025-02-06,18,14,1,438,4,599.4,14.98,584.42,341.08
447,2025-05-17,5,4,2,353,4,888.88,0.0,888.88,424.88
448,2024-10-14,31,15,1,188,4,901.36,0.0,901.36,395.72
449,2024-01-25,45,15,1,180,3,620.07,20.67,599.4,312.27
450,2025-02-08,50,3,1,357,1,200.45,20.05,180.4,108.17
451,2025-12-05,34,2,1,388,1,142.66,0.0,142.66,69.41
452,2024-05-13,33,9,1,213,2,95.84,4.79,91.05,55.78
453,2024-05-21,34,5,1,160,1,113.26,11.33,101.93,66.76
454,2024-04-20,48,2,1,151,2,417.82,0.0,417.82,250.7
455,2025-01-27,20,9,2,220,3,211.8,7.06,204.74,142.86
456,2025-05-30,49,1,2,234,1,225.87,0.0,225.87,103.04
457,2025-05-28,1,14,1,257,5,900.95,18.02,882.93,459.7
458,2024-09-30,42,12,2,386,3,104.73,0.0,104.73,54.87
459,2024-01-05,46,4,1,435,4,746.04,18.65,727.39,411.0
460,2024-10-11,50,12,2,133,5,649.0,12.98,636.02,428.7
461,2025-05-04,23,10,2,77,3,619.2,41.28,577.92,259.35
462,2024-01-23,35,11,2,299,4,298.12,7.45,290.67,137.12
463,2025-02-04,18,11,1,2,1,151.03,15.1,135.93,66.22
464,2024-12-20,39,5,2,372,3,303.84,20.26,283.58,149.19
465,2025-12-01,28,14,2,219,1,138.26,27.65,110.61,84.91
466,2024-03-15,40,6,2,248,2,380.48,38.05,342.43,255.1
467,2024-10-13,30,12,2,5,3,351.75,23.45,328.3,148.53
468,2024-09-10,33,10,2,232,4,480.04,24.0,456.04,287.88
469,2024-04-17,29,12,2,367,2,153.24,15.32,137.92,96.42
470,2025-06-27,7,14,1,205,3,497.73,33.18,464.55,322.35
471,2024-10-20,48,6,1,370,2,126.98,12.7,114.28,71.64
472,2024-12-21,47,14,2,423,2,188.1,18.81,169.29,80.4
473,2024-02-09,12,10,1,237,3,230.73,0.0,230.73,144.24
474,2024-03-21,12,12,1,159,2,119.82,5.99,113.83,65.46
475,2025-07-28,40,5,2,158,3,234.84,7.83,227.01,144.3
476,2024-10-28,6,13,2,26,5,1046.75,0.0,1046.75,532.65
477,2025-03-22,41,10,2,104,5,228.55,4.57,223.98,157.05
478,2025-02-14,35,11,1,481,1,114.76,22.95,91.81,71.52
479,2024-12-28,11,6,2,39,4,838.0,0.0,838.0,518.24
480,2025-09-14,5,4,2,360,2,473.18,47.32,425.86,190.02
481,2024-01-20,30,4,2,321,1,185.4,37.08,148.32,77.11
482,2024-10-24,19,8,2,339,2,336.86,33.69,303.17,140.18
483,2025-03-20,49,13,1,61,3,524.76,34.98,489.78,265.41
484,2024-11-24,40,1,1,386,5,712.05,14.24,697.81,466.1
485,2024-06-07,19,9,1,132,4,500.72,25.04,475.68,309.24
486,2025-08-27,36,2,2,37,5,973.3,0.0,973.3,527.55
487,2024-12-09,16,14,2,94,2,211.64,10.58,201.06,143.58
488,2025-04-10,21,2,2,461,4,446.68,11.17,435.51,215.76
489,2024-04-10,45,1,2,97,3,425.28,28.35,396.93,278.22
490,2024-03-19,16,5,2,345,4,942.6,0.0,942.6,486.36
491,2025-07-12,12,1,1,108,1,163.65,0.0,163.65,84.48
492,2025-05-19,5,12,2,236,1,226.26,45.25,181.01,157.33
493,2025-04-21,18,5,2,196,2,69.0,3.45,65.55,32.34
494,2024-07-17,6,13,1,126,1,138.68,27.74,110.94,91.18
495,2024-04-05,5,5,2,3,5,450.2,9.0,441.2,199.1
496,2024-05-12,3,1,1,407,5,375.6,0.0,375.6,225.85
497,2025-08-01,11,15,1,155,2,275.88,0.0,275.88,181.72
498,2024-02-23,32,15,1,114,1,96.04,19.21,76.83,61.67
499,2025-11-28,5,13,1,181,1,201.07,0.0,201.07,95.06
500,2025-02-18,40,7,1,494,5,929.6,18.59,911.01,563.7
501,2024-04-05,48,5,1,239,5,768.25,15.37,752.88,310.65
502,2024-11-04,50,15,2,433,4,990.24,0.0,990.24,540.72
503,2024-05-03,7,2,2,184,1,107.3,21.46,85.84,50.31
504,2024-07-15,19,1,2,171,2,124.8,6.24,118.56,61.08
505,2025-05-03,8,3,1,60,2,96.52,4.83,91.69,47.02
506,2024-10-11,26,10,1,198,4,729.36,18.23,711.13,362.08
507,2025-01-04,22,4,1,301,2,287.8,0.0,287.8,137.58
508,2024-10-15,3,3,2,343,2,444.22,0.0,444.22,262.28
509,2025-05-03,41,2,2,379,1,162.49,16.25,146.24,85.45
510,2025-12-31,29,3,1,412,2,372.9,18.64,354.26,211.08
511,2025-04-23,18,1,1,256,1,215.83,21.58,194.25,138.14
512,2025-05-08,35,14,1,336,5,428.8,17.15,411.65,258.35
513,2024-09-23,41,8,1,494,3,589.14,19.64,569.5,327.54
514,2025-10-28,9,13,2,320,1,184.95,0.0,184.95,76.94
515,2025-08-09,46,9,1,36,5,435.0,17.4,417.6,263.7
516,2024-05-10,18,6,2,397,2,425.16,21.26,403.9,258.2
517,2024-05-26,44,2,1,234,4,962.04,48.1,913.94,388.72
518,2024-02-29,4,5,2,107,2,85.0,8.5,76.5,46.3
519,2025-04-23,25,14,1,110,4,276.72,6.92,269.8,126.28
520,2025-01-30,30,7,1,364,4,382.16,9.55,372.61,228.2
521,2024-05-03,49,10,2,81,2,434.34,0.0,434.34,228.0
522,2025-12-02,35,9,2,451,3,620.46,41.36,579.1,395.01
523,2025-06-19,39,3,1,298,4,751.56,37.58,713.98,321.88
524,2024-02-02,40,15,2,438,1,94.92,18.98,75.94,41.65
525,2024-02-09,30,13,2,171,3,307.08,0.0,307.08,171.06
526,2024-06-01,33,13,1,364,3,730.26,48.68,681.58,309.9
527,2025-02-26,39,10,2,244,5,341.25,0.0,341.25,190.25
528,2024-05-03,37,14,1,240,4,720.64,36.03,684.61,472.72
529,2025-05-08,17,14,2,83,2,148.34,7.42,140.92,64.92
530,2025-08-04,11,5,1,100,2,156.44,0.0,156.44,106.44
531,2025-05-21,48,11,1,246,1,123.44,0.0,123.44,79.49
532,2024-10-18,5,10,1,126,1,40.63,0.0,40.63,19.03
533,2025-06-02,36,5,1,403,2,440.2,44.02,396.18,193.42
534,2025-08-24,5,6,2,8,4,468.24,11.71,456.53,228.64
535,2025-10-27,31,9,1,182,3,348.63,11.62,337.01,206.52
536,2024-09-22,30,9,1,397,5,458.7,18.35,440.35,201.4
537,2025-01-03,40,3,2,409,5,193.95,7.76,186.19,99.9
538,2024-09-02,49,14,2,392,3,269.82,0.0,269.82,174.6
539,2024-12-15,43,10,2,77,3,423.87,0.0,423.87,261.93
540,2024-09-26,37,3,1,380,5,284.35,11.37,272.98,188.5
541,2025-06-15,18,5,2,89,1,61.96,6.2,55.76,24.9
542,2025-05-02,23,4,2,23,4,299.28,14.96,284.32,144.28
543,2025-02-23,38,9,1,43,2,186.96,9.35,177.61,83.42
544,2024-09-02,12,10,2,304,3,635.85,0.0,635.85,272.73
545,2024-07-30,32,10,2,232,3,490.44,0.0,490.44,197.94
546,2025-04-24,31,2,1,353,3,105.54,7.04,98.5,46.35
547,2025-03-29,42,12,2,481,1,184.86,36.97,147.89,117.66
548,2024-01-12,15,3,2,60,4,538.28,26.91,511.37,216.32
549,2025-07-20,43,10,2,412,2,233.2,23.32,209.88,114.2
550,2024-12-09,30,3,1,367,4,786.64,39.33,747.31,369.32
551,2024-11-01,6,9,1,259,2,251.58,12.58,239.0,161.52
552,2024-08-22,49,2,1,342,2,311.82,15.59,296.23,129.42
553,2024-08-29,39,14,1,45,2,170.98,0.0,170.98,106.56
554,2024-02-04,48,14,1,165,5,1122.05,44.88,1077.17,542.65
555,2024-01-19,47,3,2,476,1,223.16,0.0,223.16,155.74
556,2025-01-24,27,11,2,204,1,90.33,9.03,81.3,37.74
557,2024-07-14,26,5,2,125,2,106.28,10.63,95.65,67.24
558,2025-09-10,32,11,1,462,1,224.11,22.41,201.7,121.74
559,2024-02-06,32,6,2,213,4,540.16,13.5,526.66,325.2
560,2025-10-05,15,10,1,334,5,348.2,0.0,348.2,194.05
561,2024-02-21,48,1,1,411,3,592.02,0.0,592.02,259.17
562,2025-10-06,12,11,2,445,3,511.26,34.08,477.18,230.82
563,2025-10-02,1,4,2,398,5,1125.85,22.52,1103.33,552.5
564,2024-05-31,13,1,1,423,3,164.79,5.49,159.3,93.69
565,2024-07-06,38,9,1,308,2,67.76,0.0,67.76,35.74
566,2025-06-16,26,11,1,404,5,173.9,6.96,166.94,79.0
567,2024-04-03,37,1,2,246,5,1046.65,0.0,1046.65,529.85
568,2025-02-13,29,15,1,213,3,414.42,27.63,386.79,170.76
569,2024-02-21,16,7,2,144,4,345.52,17.28,328.24,166.68
570,2025-10-15,27,13,2,167,3,119.19,7.95,111.24,57.36
571,2024-05-10,44,9,2,298,4,857.44,42.87,814.57,423.12
572,2025-08-20,45,11,2,499,2,104.04,0.0,104.04,42.4
573,2025-10-01,41,12,1,449,1,41.08,4.11,36.97,20.42
574,2024-02-09,25,9,2,410,3,416.13,13.87,402.26,278.7
575,2025-11-18,50,3,2,320,2,220.08,11.0,209.08,153.6
576,2025-07-24,7,15,2,363,2,492.56,24.63,467.93,235.84
577,2024-11-17,27,10,1,298,4,601.56,0.0,601.56,288.48
578,2024-03-24,46,8,2,381,4,205.76,5.14,200.62,105.32
579,2024-10-25,21,1,2,191,2,482.76,0.0,482.76,244.58
580,2024-06-28,26,8,1,127,3,480.3,32.02,448.28,331.53
581,2024-09-04,13,12,1,120,5,986.65,39.47,947.18,479.5
582,2025-07-30,11,11,2,474,3,741.42,0.0,741.42,421.02
583,2024-08-07,29,7,2,376,2,352.8,0.0,352.8,151.9
584,2025-07-06,45,13,1,25,3,433.59,28.91,404.68,256.83
585,2024-04-05,39,6,2,4,4,639.08,0.0,639.08,289.64
586,2025-02-05,38,3,2,304,5,295.25,0.0,295.25,187.45
587,2025-06-04,40,8,2,279,2,303.86,0.0,303.86,145.0
588,2024-04-02,26,12,1,277,2,112.76,11.28,101.48,66.78
589,2024-04-21,49,10,2,363,1,226.25,0.0,226.25,149.14
590,2024-08-28,39,2,1,165,4,874.68,21.87,852.81,477.28
591,2024-02-10,8,3,2,408,4,989.2,49.46,939.74,617.84
592,2025-09-07,13,7,2,328,3,221.58,0.0,221.58,125.25
593,2025-06-07,34,9,1,19,2,190.62,9.53,181.09,81.86
594,2025-07-13,39,1,2,472,1,174.83,34.97,139.86,91.11
595,2024-05-05,18,3,1,298,3,378.51,25.23,353.28,196.53
596,2024-02-03,41,9,2,153,1,57.47,11.49,45.98,25.35
597,2025-08-03,43,6,2,280,1,38.62,3.86,34.76,24.2
598,2024-01-30,11,8,1,399,5,692.85,13.86,678.99,348.9
599,2024-02-03,40,13,1,323,2,385.3,0.0,385.3,158.72
600,2025-08-26,24,11,2,60,2,314.34,0.0,314.34,140.08
601,2024-02-12,7,12,1,482,2,429.46,21.47,407.99,291.78
602,2024-12-21,29,9,1,264,4,963.44,0.0,963.44,613.44
603,2025-04-25,45,8,2,9,3,581.37,0.0,581.37,396.81
604,2025-04-17,10,14,1,226,3,464.22,0.0,464.22,323.52
605,2024-05-10,18,14,2,218,3,229.47,0.0,229.47,149.64
606,2025-08-20,14,2,1,424,2,397.8,0.0,397.8,185.88
607,2025-09-24,45,15,2,308,1,234.9,23.49,211.41,134.94
608,2024-04-28,49,8,2,140,2,432.14,0.0,432.14,268.2
609,2024-10-23,18,14,1,366,5,1244.25,49.77,1194.48,736.35
610,2024-01-16,7,8,1,400,4,617.84,15.45,602.39,398.32
611,2024-07-01,5,13,1,258,5,1067.3,42.69,1024.61,620.1
612,2024-06-28,33,9,1,187,4,383.6,9.59,374.01,259.6
613,2025-04-24,24,8,1,346,5,256.0,0.0,256.0,153.35
614,2025-10-25,37,3,2,89,4,484.12,24.21,459.91,332.84
615,2024-06-21,5,7,2,432,3,623.4,0.0,623.4,381.75
616,2025-01-16,46,5,1,335,4,364.96,18.25,346.71,193.0
617,2025-06-17,38,2,1,208,5,596.8,11.94,584.86,257.9
618,2024-01-27,49,13,1,13,3,529.83,0.0,529.83,218.22
619,2024-12-29,31,4,1,349,5,649.85,13.0,636.85,341.55
620,2024-06-30,8,14,2,190,4,458.28,11.46,446.82,269.0
621,2024-04-07,14,14,1,229,2,412.18,41.22,370.96,276.64
622,2025-07-28,36,3,1,190,4,612.76,30.64,582.12,350.76
623,2024-06-03,17,3,1,169,5,1068.25,0.0,1068.25,613.8
624,2025-02-07,13,15,1,436,5,379.15,15.17,363.98,193.0
625,2025-05-01,35,11,1,307,3,528.21,17.61,510.6,333.6
626,2024-09-02,8,14,2,457,4,691.48,34.57,656.91,484.0
627,2025-05-23,30,13,1,255,1,35.82,3.58,32.24,15.63
628,2024-11-30,14,2,2,28,2,64.34,3.22,61.12,38.0
629,2025-06-01,24,6,2,227,1,163.73,32.75,130.98,104.74
630,2025-03-11,3,1,1,319,5,214.55,8.58,205.97,118.8
631,2025-03-16,41,11,2,83,5,527.25,0.0,527.25,225.45
632,2024-11-25,30,3,1,319,4,944.0,47.2,896.8,530.0
633,2025-12-23,46,6,1,294,3,360.06,0.0,360.06,201.33
634,2024-12-14,41,3,1,318,3,458.52,15.28,443.24,266.1
635,2025-01-16,40,11,1,128,3,701.79,23.39,678.4,427.38
636,2025-12-19,12,8,1,189,3,493.2,32.88,460.32,263.01
637,2025-07-17,37,6,2,194,5,941.4,18.83,922.57,436.0
638,2024-12-29,19,12,2,317,1,108.49,21.7,86.79,68.96
639,2025-09-14,3,15,1,28,3,212.01,7.07,204.94,113.34
640,2024-02-17,19,9,1,204,2,486.48,0.0,486.48,264.0
641,2025-09-27,22,3,2,499,5,873.6,34.94,838.66,571.2
642,2024-01-03,11,8,2,429,1,179.91,35.98,143.93,88.95
643,2025-03-14,45,9,2,14,5,281.6,0.0,281.6,190.25
644,2025-08-27,34,12,1,43,1,99.06,0.0,99.06,65.85
645,2024-06-04,17,15,2,481,5,1108.45,0.0,1108.45,559.25
646,2024-06-08,1,14,1,470,3,402.36,0.0,402.36,166.56
647,2025-07-03,38,7,2,82,1,157.86,15.79,142.07,78.16
648,2025-12-17,37,2,1,297,5,1038.75,41.55,997.2,602.5
649,2025-09-17,44,13,1,216,2,134.34,13.43,120.91,85.86
650,2025-09-04,10,9,2,441,1,71.13,7.11,64.02,35.22
651,2024-07-24,20,15,1,484,4,842.4,0.0,842.4,582.92
652,2024-01-07,34,1,1,399,2,102.14,0.0,102.14,45.9
653,2025-07-15,28,9,2,65,1,111.53,11.15,100.38,58.39
654,2024-05-27,28,5,2,210,4,920.96,23.02,897.94,557.12
655,2024-02-28,2,4,2,264,5,340.0,0.0,340.0,206.2
656,2025-03-13,28,5,2,431,5,706.05,0.0,706.05,434.7
657,2024-01-17,25,5,1,412,1,59.06,0.0,59.06,30.28
658,2025-02-17,3,14,1,263,2,118.3,0.0,118.3,60.78
659,2024-06-21,15,9,2,207,4,172.56,0.0,172.56,101.36
660,2025-05-30,14,8,1,213,4,655.4,16.39,639.01,302.48
661,2024-01-27,31,14,1,454,5,326.9,0.0,326.9,193.15
662,2025-04-13,7,9,1,245,3,620.64,41.38,579.26,433.68
663,2024-07-05,22,11,1,77,3,359.04,11.97,347.07,221.43
664,2024-05-17,36,11,1,447,2,354.98,35.5,319.48,184.34
665,2025-12-21,34,5,1,145,3,529.62,17.65,511.97,319.05
666,2025-05-25,31,15,2,63,2,257.32,0.0,257.32,112.38
667,2024-08-24,12,12,2,326,1,179.66,0.0,179.66,78.75
668,2025-09-28,11,9,2,23,3,190.41,0.0,190.41,125.46
669,2024-08-01,17,2,2,375,4,310.72,0.0,310.72,148.92
670,2025-10-29,8,6,2,212,4,823.16,41.16,782.0,423.4
671,2024-02-25,39,3,1,450,5,523.45,0.0,523.45,241.45
672,2024-03-23,30,8,1,183,1,151.99,0.0,151.99,93.79
673,2024-06-30,3,3,2,163,2,430.66,21.53,409.13,225.6
674,2025-05-26,15,9,1,192,1,70.52,0.0,70.52,31.6
675,2025-10-08,28,2,2,221,5,1048.45,20.97,1027.48,480.6
676,2024-09-22,21,8,2,171,5,892.05,0.0,892.05,584.95
677,2025-08-27,12,14,1,333,2,310.26,15.51,294.75,165.34
678,2024-03-04,34,2,2,323,3,552.9,18.43,534.47,252.06
679,2025-07-02,45,10,2,10,2,140.66,7.03,133.63,76.92
680,2025-10-06,7,11,1,398,4,305.52,7.64,297.88,208.12
681,2024-03-30,16,5,2,10,3,451.98,15.07,436.91,278.73
682,2024-10-06,29,2,1,352,1,169.98,0.0,169.98,82.17
683,2025-03-16,20,6,2,9,3,119.16,3.97,115.19,80.88
684,2025-01-12,27,9,1,290,4,169.76,8.49,161.27,86.36
685,2024-07-02,21,3,1,69,3,581.31,19.38,561.93,276.09
686,2024-11-22,32,8,1,197,4,363.92,0.0,363.92,173.08
687,2024-02-27,42,10,1,202,4,810.72,20.27,790.45,536.56
688,2025-02-03,28,14,2,273,4,674.56,0.0,674.56,398.24
689,2025-10-06,35,1,1,189,5,920.3,0.0,920.3,370.65
690,2024-11-24,40,1,2,182,3,487.44,0.0,487.44,273.51
691,2025-02-19,45,15,1,143,5,1085.35,0.0,1085.35,626.2
692,2024-07-02,28,3,1,375,1,61.7,6.17,55.53,32.57
693,2025-07-27,49,1,2,350,1,212.22,21.22,191.0,90.11
694,2025-02-13,24,14,2,229,1,59.02,5.9,53.12,39.46
695,2024-06-25,50,14,1,169,5,457.15,9.14,448.01,254.3
696,2025-11-09,17,9,2,22,2,478.04,0.0,478.04,206.12
697,2024-07-26,48,3,1,203,4,852.2,42.61,809.59,398.64
698,2024-07-17,17,10,2,202,4,528.36,13.21,515.15,365.32
699,2024-09-03,4,4,2,28,5,155.15,0.0,155.15,98.4
700,2025-02-07,48,1,2,142,3,555.03,37.0,518.03,224.16
701,2025-11-05,25,13,2,339,1,109.94,21.99,87.95,73.28
702,2025-09-06,22,7,2,138,1,141.92,14.19,127.73,83.69
703,2024-01-22,7,10,1,265,4,379.36,0.0,379.36,195.56
704,2024-01-03,29,12,2,164,3,287.13,0.0,287.13,190.89
705,2025-04-05,12,9,1,260,1,177.76,0.0,177.76,104.97
706,2024-04-21,6,2,1,294,1,195.28,0.0,195.28,85.21
707,2024-11-13,22,5,1,394,3,588.93,0.0,588.93,403.08
708,2024-08-19,40,7,1,389,1,211.81,0.0,211.81,91.76
709,2025-09-16,31,15,1,102,4,778.12,0.0,778.12,507.16
710,2025-05-26,20,8,2,492,5,1049.65,41.99,1007.66,476.3
711,2024-05-21,20,5,1,77,5,718.95,28.76,690.19,408.6
712,2025-01-06,50,6,2,244,5,856.2,0.0,856.2,544.6
713,2024-04-30,44,14,1,337,2,419.7,41.97,377.73,285.16
714,2024-10-24,28,7,2,23,5,520.4,0.0,520.4,319.35
715,2025-12-04,33,6,1,68,4,793.64,0.0,793.64,482.52
716,2024-02-20,31,10,2,129,4,695.36,34.77,660.59,343.56
717,2025-09-29,44,13,1,300,5,165.35,3.31,162.04,108.9
718,2025-04-04,13,5,1,53,1,182.83,18.28,164.55,108.66
719,2024-01-01,26,13,1,434,1,245.84,49.17,196.67,169.83
720,2024-10-14,17,5,2,111,1,30.62,6.12,24.5,13.71
721,2024-08-04,16,5,2,482,1,198.96,0.0,198.96,138.48
722,2025-02-19,42,3,2,326,2,318.42,31.84,286.58,204.12
723,2024-04-19,23,3,2,271,3,390.84,26.06,364.78,175.74
724,2025-04-30,32,7,2,126,1,110.91,0.0,110.91,52.05
725,2025-05-09,22,11,1,353,2,447.36,44.74,402.62,217.22
726,2025-03-06,23,13,1,78,5,1024.3,0.0,1024.3,608.45
727,2025-09-01,47,9,2,60,2,486.42,48.64,437.78,198.14
728,2024-07-22,27,12,1,157,1,38.89,0.0,38.89,17.42
729,2025-10-29,36,12,1,307,1,220.49,44.1,176.39,134.52
730,2024-09-15,45,7,2,282,4,278.84,13.94,264.9,194.2
731,2024-04-15,19,6,1,417,2,252.62,25.26,227.36,173.74
732,2025-12-10,19,8,2,91,3,573.15,0.0,573.15,281.64
733,2024-08-19,20,1,1,490,1,237.25,23.73,213.52,139.86
734,2024-03-23,29,5,2,126,4,130.84,6.54,124.3,85.6
735,2025-08-31,45,6,2,62,4,176.24,0.0,176.24,104.72
736,2024-07-15,49,14,2,38,1,50.38,0.0,50.38,27.72
737,2025-11-15,5,4,1,422,5,272.85,10.91,261.94,161.25
738,2024-03-17,19,6,2,307,5,566.95,0.0,566.95,351.15
739,2024-03-18,25,13,1,466,1,75.38,0.0,75.38,37.04
740,2024-07-04,42,11,2,454,1,208.38,41.68,166.7,129.17
741,2024-09-04,29,15,2,211,4,126.32,6.32,120.0,87.04
742,2024-01-26,50,3,2,186,1,212.46,42.49,169.97,119.59
743,2025-01-01,20,1,1,140,4,156.76,3.92,152.84,67.28
744,2024-10-15,44,15,1,321,3,235.35,15.69,219.66,113.07
745,2024-10-26,36,15,1,171,2,260.18,26.02,234.16,114.08
746,2025-04-22,19,6,2,143,2,308.68,30.87,277.81,184.86
747,2024-11-13,16,8,1,72,2,86.66,0.0,86.66,56.34
748,2024-11-12,3,6,1,346,1,103.2,20.64,82.56,49.95
749,2025-06-08,40,15,1,235,3,637.77,42.52,595.25,360.36
750,2025-04-16,28,2,1,465,4,386.72,0.0,386.72,169.12
751,2025-04-11,33,8,2,141,1,88.71,0.0,88.71,54.58
752,2025-12-12,45,15,2,367,5,1069.6,0.0,1069.6,557.9
753,2024-11-17,19,12,1,423,3,553.26,36.88,516.38,337.47
754,2024-09-20,12,6,1,127,4,683.64,34.18,649.46,331.64
755,2025-10-07,7,10,2,269,5,1061.15,0.0,1061.15,707.55
756,2025-02-25,39,1,2,299,1,173.02,17.3,155.72,98.42
757,2024-05-31,7,15,1,479,2,219.22,10.96,208.26,141.56
758,2024-07-14,1,10,2,108,1,92.33,18.47,73.86,60.37
759,2024-06-03,50,2,2,34,2,471.34,23.57,447.77,276.82
760,2024-12-11,39,9,1,400,5,347.2,13.89,333.31,231.05
761,2024-03-13,47,2,2,382,2,183.34,18.33,165.01,102.54
762,2025-09-06,25,7,2,201,4,123.6,0.0,123.6,77.64
763,2024-12-26,13,1,1,17,3,485.58,32.37,453.21,221.67
764,2024-03-11,48,3,2,475,5,467.25,9.35,457.9,215.05
765,2024-09-26,33,5,2,35,2,462.92,0.0,462.92,292.0
766,2025-07-27,7,4,2,360,2,146.74,7.34,139.4,63.24
767,2024-03-23,33,8,1,207,1,91.76,18.35,73.41,41.03
768,2024-05-27,44,3,2,398,3,659.94,44.0,615.94,318.63
769,2025-06-06,30,11,1,6,1,246.38,0.0,246.38,134.1
770,2024-11-08,18,2,1,107,1,67.17,0.0,67.17,44.12
771,2025-02-15,34,3,2,338,5,440.5,8.81,431.69,288.35
772,2024-12-24,42,8,1,289,5,792.7,15.85,776.85,341.65
773,2025-10-09,34,4,1,31,4,338.28,16.91,321.37,161.92
774,2025-07-08,33,14,1,63,1,206.11,41.22,164.89,126.62
775,2024-06-29,49,3,1,407,5,226.15,9.05,217.1,135.8
776,2025-09-04,29,5,1,455,4,734.4,36.72,697.68,490.48
777,2025-05-21,17,1,1,203,4,300.56,0.0,300.56,156.2
778,2025-03-20,44,15,1,4,4,273.84,0.0,273.84,133.48
779,2024-11-23,45,2,2,140,3,579.63,0.0,579.63,394.35
780,2024-05-09,17,9,2,459,5,354.1,0.0,354.1,154.65
781,2025-01-14,13,2,2,37,2,307.66,0.0,307.66,174.56
782,2024-08-14,32,8,1,321,1,86.53,17.31,69.22,42.43
783,2025-12-16,27,4,2,206,1,68.9,6.89,62.01,33.08
784,2024-12-26,2,15,2,210,3,284.91,9.5,275.41,146.73
785,2024-12-08,41,2,2,187,3,337.17,22.48,314.69,208.14
786,2024-02-23,20,5,1,194,2,262.5,0.0,262.5,134.46
787,2025-08-13,30,15,1,343,3,563.97,0.0,563.97,318.12
788,2024-08-10,42,9,2,56,1,52.2,10.44,41.76,21.71
789,2025-06-08,32,12,1,489,2,328.62,32.86,295.76,148.12
790,2024-10-25,1,4,1,173,1,187.71,18.77,168.94,81.03
791,2025-06-26,20,4,2,405,3,481.32,0.0,481.32,250.41
792,2024-04-04,34,8,2,310,2,365.94,36.59,329.35,177.9
