sale_id,product_id,store_id,customer_id,channel_id,sale_date,year,month,month_name,quarter,season,is_weekend,product_name,brand,category,subcategory,store_name,region,state,city,gender,age_group,loyalty_flag,channel_name,quantity,gross_revenue,discount_value,net_revenue,cost,profit
108,32,12,100,1,2025-03-30,2025,3,March,1,"Dia da Mulher",1,"Produto 32",Eudora,Maquiagem,Base,"Loja 12",Nordeste,BA,Salvador,M,26-35,True,"Loja FÃ­sica",5,377.00,7.00,369.00,233.00,135.71
109,30,12,495,1,2024-03-07,2024,3,March,1,"Dia da Mulher",0,"Produto 30","O BoticÃ¡rio",Maquiagem,Corretivo,"Loja 12",Nordeste,BA,Salvador,F,"NÃ£o Informado",False,"Loja FÃ­sica",2,223.00,11.00,212.00,133.00,78.85
110,40,5,360,1,2025-04-12,2025,4,April,2,Regular,1,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 5",Sudeste,SP,"SÃ£o Paulo",M,50+,False,"Loja FÃ­sica",1,143.00,28.00,114.00,100.00,14.62
111,13,12,263,2,2024-10-22,2024,10,October,4,Regular,0,"Produto 13","Quem Disse Berenice",Perfume,Gourmand,"Loja 12",Nordeste,BA,Salvador,F,50+,False,E-commerce,1,225.00,22.00,202.00,126.00,76.15
112,30,5,159,2,2025-04-01,2025,4,April,2,Regular,0,"Produto 30","O BoticÃ¡rio",Maquiagem,Corretivo,"Loja 5",Sudeste,SP,"SÃ£o Paulo",F,50+,False,E-commerce,1,201.00,0.00,201.00,105.00,96.75
113,37,3,316,1,2025-03-14,2025,3,March,1,"Dia da Mulher",0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 3",Sul,MS,"Campo Grande",F,50+,True,"Loja FÃ­sica",1,133.00,13.00,120.00,71.00,48.63
114,9,9,42,1,2024-01-04,2024,1,January,1,Regular,0,"Produto 9","O BoticÃ¡rio",Maquiagem,"PÃ³ Facial","Loja 9",Sul,PR,Curitiba,F,26-35,True,"Loja FÃ­sica",5,1175.00,23.00,1151.00,746.00,405.35
115,38,14,NULL,2,2025-05-24,2025,5,May,2,"Dia das MÃ£es",1,"Produto 38","Quem Disse Berenice",Perfume,Amadeirado,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,1,117.00,0.00,117.00,60.00,57.00
116,27,10,462,2,2024-06-22,2024,6,June,2,"Dia dos Namorados",1,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 10",Nordeste,CE,Fortaleza,F,50+,False,E-commerce,1,68.00,13.00,54.00,32.00,21.91
117,23,7,NULL,2,2025-09-28,2025,9,September,3,Regular,1,"Produto 23",Eudora,Maquiagem,Olhos,"Loja 7",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,2,60.00,6.00,54.00,34.00,20.02
118,50,14,63,2,2025-09-23,2025,9,September,3,Regular,0,"Produto 50","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 14",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",False,E-commerce,3,254.00,0.00,254.00,129.00,125.64
119,39,6,NULL,2,2024-03-26,2024,3,March,1,"Dia da Mulher",0,"Produto 39","O BoticÃ¡rio",Skincare,Limpeza,"Loja 6",Sudeste,MG,"Belo Horizonte",NULL,NULL,NULL,E-commerce,2,406.00,20.00,385.00,274.00,111.10
120,10,9,406,2,2024-09-30,2024,9,September,3,Regular,0,"Produto 10",Eudora,Maquiagem,Batom,"Loja 9",Sul,PR,Curitiba,F,50+,False,E-commerce,2,111.00,11.00,100.00,72.00,27.44
121,38,3,151,2,2025-09-03,2025,9,September,3,Regular,0,"Produto 38","Quem Disse Berenice",Perfume,Amadeirado,"Loja 3",Sul,MS,"Campo Grande",F,50+,False,E-commerce,5,435.00,0.00,435.00,264.00,171.20
122,2,13,448,2,2024-04-27,2024,4,April,2,Regular,1,"Produto 2","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 13",Sudeste,SP,"SÃ£o Paulo",M,50+,True,E-commerce,2,402.00,40.00,362.00,161.00,201.32
123,15,4,NULL,1,2024-09-04,2024,9,September,3,Regular,0,"Produto 15",Eudora,Perfume,Amadeirado,"Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",4,658.00,32.00,625.00,339.00,285.82
124,9,14,180,2,2024-03-07,2024,3,March,1,"Dia da Mulher",0,"Produto 9","O BoticÃ¡rio",Maquiagem,"PÃ³ Facial","Loja 14",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",False,E-commerce,3,673.00,22.00,651.00,464.00,187.21
125,20,9,129,2,2024-09-08,2024,9,September,3,Regular,1,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 9",Sul,PR,Curitiba,M,50+,True,E-commerce,4,812.00,40.00,771.00,359.00,411.95
126,25,10,48,1,2024-11-01,2024,11,November,4,"Black Friday",0,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 10",Nordeste,CE,Fortaleza,F,50+,True,"Loja FÃ­sica",5,1212.00,0.00,1212.00,537.00,675.75
127,23,2,NULL,2,2024-12-28,2024,12,December,4,Natal,1,"Produto 23",Eudora,Maquiagem,Olhos,"Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,E-commerce,4,609.00,30.00,578.00,337.00,241.14
128,21,8,247,2,2025-01-10,2025,1,January,1,Regular,0,"Produto 21",Eudora,Maquiagem,"NÃ£o Classificado","Loja 8",Nordeste,BA,Salvador,F,50+,True,E-commerce,1,188.00,0.00,188.00,105.00,82.72
129,49,3,350,2,2025-03-01,2025,3,March,1,"Dia da Mulher",1,"Produto 49",Eudora,Perfume,"NÃ£o Classificado","Loja 3",Sul,MS,"Campo Grande",M,18-25,True,E-commerce,2,202.00,10.00,192.00,137.00,54.09
130,25,7,NULL,2,2025-05-09,2025,5,May,2,"Dia das MÃ£es",0,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 7",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,2,158.00,7.00,150.00,88.00,62.02
131,29,2,NULL,1,2024-06-03,2024,6,June,2,"Dia dos Namorados",0,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,"Loja FÃ­sica",1,126.00,12.00,113.00,76.00,37.57
132,13,3,328,1,2024-11-04,2024,11,November,4,"Black Friday",0,"Produto 13","Quem Disse Berenice",Perfume,Gourmand,"Loja 3",Sul,MS,"Campo Grande",M,50+,False,"Loja FÃ­sica",3,694.00,0.00,694.00,445.00,249.24
133,16,12,NULL,1,2024-03-04,2024,3,March,1,"Dia da Mulher",0,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 12",Nordeste,BA,Salvador,NULL,NULL,NULL,"Loja FÃ­sica",2,223.00,0.00,223.00,99.00,124.46
134,46,1,496,1,2024-07-24,2024,7,July,3,Regular,0,"Produto 46","Quem Disse Berenice",Skincare,Anti-Idade,"Loja 1",Nordeste,PE,Recife,M,26-35,False,"Loja FÃ­sica",4,208.00,0.00,208.00,145.00,63.40
135,29,13,NULL,1,2024-12-12,2024,12,December,4,Natal,0,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 13",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,"Loja FÃ­sica",3,493.00,0.00,493.00,238.00,254.88
136,1,2,308,1,2024-12-03,2024,12,December,4,Natal,0,"Produto 1",Eudora,Skincare,"Tratamento Facial","Loja 2",Nordeste,SE,Aracaju,M,26-35,False,"Loja FÃ­sica",5,916.00,18.00,898.00,399.00,498.81
137,44,10,133,2,2025-12-14,2025,12,December,4,Natal,1,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 10",Nordeste,CE,Fortaleza,F,18-25,True,E-commerce,1,140.00,28.00,112.00,96.00,16.33
138,36,14,205,1,2024-02-20,2024,2,February,1,Regular,0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 14",Sul,RS,"Porto Alegre",M,18-25,False,"Loja FÃ­sica",5,393.00,15.00,377.00,254.00,123.16
139,20,5,52,2,2024-03-16,2024,3,March,1,"Dia da Mulher",1,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 5",Sudeste,SP,"SÃ£o Paulo",F,50+,True,E-commerce,5,485.00,0.00,485.00,326.00,158.50
140,32,8,NULL,2,2024-04-15,2024,4,April,2,Regular,0,"Produto 32",Eudora,Maquiagem,Base,"Loja 8",Nordeste,BA,Salvador,NULL,NULL,NULL,E-commerce,5,908.00,36.00,872.00,511.00,360.61
141,28,7,152,2,2024-07-20,2024,7,July,3,Regular,1,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 7",Sul,RS,"Porto Alegre",M,26-35,False,E-commerce,5,414.00,8.00,406.00,178.00,227.26
142,39,13,NULL,1,2024-12-07,2024,12,December,4,Natal,1,"Produto 39","O BoticÃ¡rio",Skincare,Limpeza,"Loja 13",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,"Loja FÃ­sica",3,613.00,40.00,572.00,404.00,167.89
143,15,12,47,1,2025-04-22,2025,4,April,2,Regular,0,"Produto 15",Eudora,Perfume,Amadeirado,"Loja 12",Nordeste,BA,Salvador,M,"NÃ£o Informado",False,"Loja FÃ­sica",5,1031.00,41.00,990.00,486.00,504.00
144,34,6,189,2,2024-05-14,2024,5,May,2,"Dia das MÃ£es",0,"Produto 34","O BoticÃ¡rio",Perfume,Oriental,"Loja 6",Sudeste,MG,"Belo Horizonte",F,"NÃ£o Informado",False,E-commerce,2,206.00,0.00,206.00,115.00,90.52
145,30,15,306,1,2025-11-08,2025,11,November,4,"Black Friday",1,"Produto 30","O BoticÃ¡rio",Maquiagem,Corretivo,"Loja 15",Nordeste,PE,Recife,F,50+,True,"Loja FÃ­sica",2,221.00,22.00,199.00,137.00,61.71
146,26,6,NULL,1,2024-08-25,2024,8,August,3,Regular,1,"Produto 26","Quem Disse Berenice",Skincare,"ProteÃ§Ã£o Solar","Loja 6",Sudeste,MG,"Belo Horizonte",NULL,NULL,NULL,"Loja FÃ­sica",5,898.00,35.00,862.00,517.00,345.46
147,37,1,495,2,2025-10-31,2025,10,October,4,Regular,0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 1",Nordeste,PE,Recife,F,"NÃ£o Informado",False,E-commerce,2,164.00,0.00,164.00,106.00,58.38
148,2,7,123,1,2024-04-21,2024,4,April,2,Regular,1,"Produto 2","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 7",Sul,RS,"Porto Alegre",M,26-35,True,"Loja FÃ­sica",2,215.00,10.00,204.00,148.00,56.74
149,5,10,NULL,1,2024-12-10,2024,12,December,4,Natal,0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 10",Nordeste,CE,Fortaleza,NULL,NULL,NULL,"Loja FÃ­sica",3,512.00,17.00,495.00,318.00,176.51
150,27,10,468,2,2024-10-23,2024,10,October,4,Regular,0,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 10",Nordeste,CE,Fortaleza,F,"NÃ£o Informado",True,E-commerce,1,96.00,0.00,96.00,64.00,32.65
151,30,8,468,2,2024-10-19,2024,10,October,4,Regular,1,"Produto 30","O BoticÃ¡rio",Maquiagem,Corretivo,"Loja 8",Nordeste,BA,Salvador,F,"NÃ£o Informado",True,E-commerce,2,201.00,10.00,191.00,136.00,54.68
152,48,15,101,1,2024-06-28,2024,6,June,2,"Dia dos Namorados",0,"Produto 48","Quem Disse Berenice",Perfume,Floral,"Loja 15",Nordeste,PE,Recife,M,26-35,True,"Loja FÃ­sica",3,135.00,9.00,126.00,91.00,35.73
153,35,9,NULL,1,2025-12-20,2025,12,December,4,Natal,1,"Produto 35",Eudora,Perfume,"NÃ£o Classificado","Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",3,151.00,10.00,141.00,61.00,79.57
154,25,10,253,2,2025-01-31,2025,1,January,1,Regular,0,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 10",Nordeste,CE,Fortaleza,M,18-25,True,E-commerce,3,267.00,8.00,258.00,183.00,75.25
155,5,5,NULL,2,2025-08-26,2025,8,August,3,Regular,0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,E-commerce,5,480.00,0.00,480.00,284.00,196.40
156,44,4,NULL,1,2025-02-14,2025,2,February,1,Regular,0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",2,498.00,24.00,473.00,297.00,176.51
157,48,9,51,1,2025-12-07,2025,12,December,4,Natal,1,"Produto 48","Quem Disse Berenice",Perfume,Floral,"Loja 9",Sul,PR,Curitiba,M,18-25,False,"Loja FÃ­sica",5,264.00,10.00,254.00,149.00,104.46
158,29,14,86,2,2024-10-28,2024,10,October,4,Regular,0,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 14",Sul,RS,"Porto Alegre",F,"NÃ£o Informado",False,E-commerce,4,722.00,0.00,722.00,461.00,261.08
159,14,10,109,2,2025-11-30,2025,11,November,4,"Black Friday",1,"Produto 14","O BoticÃ¡rio",Maquiagem,"NÃ£o Classificado","Loja 10",Nordeste,CE,Fortaleza,M,"NÃ£o Informado",True,E-commerce,3,151.00,0.00,151.00,92.00,58.65
160,50,15,459,1,2025-01-12,2025,1,January,1,Regular,1,"Produto 50","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 15",Nordeste,PE,Recife,F,50+,True,"Loja FÃ­sica",5,325.00,6.00,319.00,212.00,106.38
161,40,4,417,1,2025-03-31,2025,3,March,1,"Dia da Mulher",0,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 4",Sul,PR,Curitiba,F,18-25,False,"Loja FÃ­sica",2,72.00,3.00,68.00,34.00,34.15
162,22,13,339,2,2025-05-22,2025,5,May,2,"Dia das MÃ£es",0,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 13",Sudeste,SP,"SÃ£o Paulo",M,"NÃ£o Informado",False,E-commerce,3,250.00,16.00,233.00,145.00,88.08
163,16,2,NULL,1,2024-08-13,2024,8,August,3,Regular,0,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,"Loja FÃ­sica",1,148.00,14.00,133.00,78.00,54.49
164,10,12,451,2,2025-09-21,2025,9,September,3,Regular,1,"Produto 10",Eudora,Maquiagem,Batom,"Loja 12",Nordeste,BA,Salvador,M,26-35,False,E-commerce,4,240.00,6.00,234.00,131.00,102.98
165,46,9,162,1,2025-02-25,2025,2,February,1,Regular,0,"Produto 46","Quem Disse Berenice",Skincare,Anti-Idade,"Loja 9",Sul,PR,Curitiba,M,"NÃ£o Informado",False,"Loja FÃ­sica",1,237.00,47.00,189.00,132.00,57.26
166,36,2,301,1,2025-04-16,2025,4,April,2,Regular,0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 2",Nordeste,SE,Aracaju,F,"NÃ£o Informado",True,"Loja FÃ­sica",4,840.00,42.00,798.00,566.00,231.81
167,40,9,409,1,2025-03-18,2025,3,March,1,"Dia da Mulher",0,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 9",Sul,PR,Curitiba,F,50+,False,"Loja FÃ­sica",4,147.00,7.00,140.00,75.00,64.30
168,45,5,459,1,2024-09-09,2024,9,September,3,Regular,0,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 5",Sudeste,SP,"SÃ£o Paulo",F,50+,True,"Loja FÃ­sica",4,467.00,11.00,456.00,276.00,179.86
169,49,7,NULL,2,2025-07-23,2025,7,July,3,Regular,0,"Produto 49",Eudora,Perfume,"NÃ£o Classificado","Loja 7",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,3,506.00,33.00,472.00,336.00,136.89
170,45,3,172,2,2025-09-17,2025,9,September,3,Regular,0,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 3",Sul,MS,"Campo Grande",M,26-35,False,E-commerce,1,220.00,0.00,220.00,121.00,98.51
171,40,5,115,2,2024-01-18,2024,1,January,1,Regular,0,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 5",Sudeste,SP,"SÃ£o Paulo",F,26-35,False,E-commerce,3,728.00,48.00,679.00,401.00,278.63
172,41,3,324,2,2024-04-05,2024,4,April,2,Regular,0,"Produto 41","Quem Disse Berenice",Skincare,Limpeza,"Loja 3",Sul,MS,"Campo Grande",M,26-35,True,E-commerce,5,1076.00,43.00,1033.00,500.00,533.68
173,40,15,NULL,2,2025-04-03,2025,4,April,2,Regular,0,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,E-commerce,4,536.00,26.00,509.00,321.00,188.08
174,40,8,277,2,2025-06-03,2025,6,June,2,"Dia dos Namorados",0,"Produto 40","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 8",Nordeste,BA,Salvador,M,"NÃ£o Informado",False,E-commerce,2,135.00,0.00,135.00,69.00,66.38
175,14,14,NULL,2,2025-07-24,2025,7,July,3,Regular,0,"Produto 14","O BoticÃ¡rio",Maquiagem,"NÃ£o Classificado","Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,3,232.00,0.00,232.00,152.00,79.77
176,37,9,328,2,2024-09-10,2024,9,September,3,Regular,0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 9",Sul,PR,Curitiba,M,50+,False,E-commerce,4,916.00,45.00,870.00,590.00,280.84
177,1,2,243,1,2025-04-16,2025,4,April,2,Regular,0,"Produto 1",Eudora,Skincare,"Tratamento Facial","Loja 2",Nordeste,SE,Aracaju,F,18-25,False,"Loja FÃ­sica",2,208.00,0.00,208.00,123.00,84.74
178,35,5,445,1,2024-07-07,2024,7,July,3,Regular,1,"Produto 35",Eudora,Perfume,"NÃ£o Classificado","Loja 5",Sudeste,SP,"SÃ£o Paulo",F,18-25,False,"Loja FÃ­sica",2,422.00,42.00,380.00,238.00,141.86
179,34,14,336,1,2025-01-24,2025,1,January,1,Regular,0,"Produto 34","O BoticÃ¡rio",Perfume,Oriental,"Loja 14",Sul,RS,"Porto Alegre",M,"NÃ£o Informado",False,"Loja FÃ­sica",3,509.00,0.00,509.00,211.00,297.24
180,31,8,NULL,2,2024-11-25,2024,11,November,4,"Black Friday",0,"Produto 31",Eudora,Maquiagem,Batom,"Loja 8",Nordeste,BA,Salvador,NULL,NULL,NULL,E-commerce,4,252.00,0.00,252.00,107.00,145.56
181,48,2,158,1,2024-12-27,2024,12,December,4,Natal,0,"Produto 48","Quem Disse Berenice",Perfume,Floral,"Loja 2",Nordeste,SE,Aracaju,M,18-25,True,"Loja FÃ­sica",2,368.00,18.00,350.00,219.00,131.12
182,37,9,241,2,2024-09-20,2024,9,September,3,Regular,0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 9",Sul,PR,Curitiba,M,26-35,True,E-commerce,2,62.00,0.00,62.00,31.00,30.84
183,41,9,NULL,1,2024-10-14,2024,10,October,4,Regular,0,"Produto 41","Quem Disse Berenice",Skincare,Limpeza,"Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",2,486.00,0.00,486.00,251.00,234.82
184,27,3,NULL,1,2025-08-10,2025,8,August,3,Regular,1,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 3",Sul,MS,"Campo Grande",NULL,NULL,NULL,"Loja FÃ­sica",4,700.00,35.00,665.00,315.00,350.35
185,11,6,25,2,2024-12-13,2024,12,December,4,Natal,0,"Produto 11",Eudora,Maquiagem,Olhos,"Loja 6",Sudeste,MG,"Belo Horizonte",M,"NÃ£o Informado",True,E-commerce,4,178.00,0.00,178.00,112.00,65.76
186,42,15,273,2,2024-06-01,2024,6,June,2,"Dia dos Namorados",1,"Produto 42","O BoticÃ¡rio",Perfume,"NÃ£o Classificado","Loja 15",Nordeste,PE,Recife,F,"NÃ£o Informado",False,E-commerce,5,443.00,17.00,425.00,224.00,201.41
187,47,15,NULL,1,2025-07-26,2025,7,July,3,Regular,1,"Produto 47","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",3,392.00,0.00,392.00,180.00,212.40
188,50,13,333,2,2025-03-06,2025,3,March,1,"Dia da Mulher",0,"Produto 50","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 13",Sudeste,SP,"SÃ£o Paulo",M,26-35,False,E-commerce,1,183.00,0.00,183.00,119.00,63.69
189,31,5,433,1,2024-05-30,2024,5,May,2,"Dia das MÃ£es",0,"Produto 31",Eudora,Maquiagem,Batom,"Loja 5",Sudeste,SP,"SÃ£o Paulo",F,18-25,True,"Loja FÃ­sica",5,1201.00,24.00,1177.00,647.00,530.42
190,44,3,180,2,2024-04-17,2024,4,April,2,Regular,0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 3",Sul,MS,"Campo Grande",F,"NÃ£o Informado",False,E-commerce,3,186.00,0.00,186.00,77.00,108.96
191,46,9,190,2,2025-12-03,2025,12,December,4,Natal,0,"Produto 46","Quem Disse Berenice",Skincare,Anti-Idade,"Loja 9",Sul,PR,Curitiba,F,26-35,False,E-commerce,2,243.00,12.00,231.00,160.00,70.25
192,47,7,NULL,2,2025-12-29,2025,12,December,4,Natal,0,"Produto 47","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 7",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,3,230.00,7.00,222.00,105.00,117.47
193,17,14,327,2,2024-06-27,2024,6,June,2,"Dia dos Namorados",0,"Produto 17","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 14",Sul,RS,"Porto Alegre",M,26-35,True,E-commerce,4,777.00,38.00,738.00,533.00,204.86
194,28,1,132,2,2024-06-07,2024,6,June,2,"Dia dos Namorados",0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 1",Nordeste,PE,Recife,F,26-35,True,E-commerce,5,465.00,0.00,465.00,202.00,263.50
195,32,6,121,1,2025-12-13,2025,12,December,4,Natal,1,"Produto 32",Eudora,Maquiagem,Base,"Loja 6",Sudeste,MG,"Belo Horizonte",F,18-25,True,"Loja FÃ­sica",5,915.00,36.00,878.00,542.00,336.58
196,5,12,451,2,2024-07-23,2024,7,July,3,Regular,0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 12",Nordeste,BA,Salvador,M,26-35,False,E-commerce,1,56.00,5.00,50.00,35.00,15.20
197,36,14,NULL,2,2025-03-16,2025,3,March,1,"Dia da Mulher",1,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,1,208.00,20.00,187.00,111.00,76.55
198,44,4,182,2,2024-11-13,2024,11,November,4,"Black Friday",0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 4",Sul,PR,Curitiba,F,18-25,False,E-commerce,4,322.00,0.00,322.00,160.00,162.20
199,14,14,339,2,2024-08-08,2024,8,August,3,Regular,0,"Produto 14","O BoticÃ¡rio",Maquiagem,"NÃ£o Classificado","Loja 14",Sul,RS,"Porto Alegre",M,"NÃ£o Informado",False,E-commerce,4,702.00,17.00,685.00,469.00,215.99
200,28,5,262,1,2024-04-02,2024,4,April,2,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 5",Sudeste,SP,"SÃ£o Paulo",F,"NÃ£o Informado",True,"Loja FÃ­sica",5,1130.00,22.00,1107.00,653.00,454.49
201,6,6,21,2,2025-05-18,2025,5,May,2,"Dia das MÃ£es",1,"Produto 6",Eudora,Perfume,Floral,"Loja 6",Sudeste,MG,"Belo Horizonte",F,50+,False,E-commerce,3,552.00,36.00,515.00,307.00,208.04
202,8,11,266,1,2025-10-18,2025,10,October,4,Regular,1,"Produto 8",Eudora,Perfume,Gourmand,"Loja 11",Nordeste,CE,Fortaleza,F,"NÃ£o Informado",False,"Loja FÃ­sica",5,1205.00,24.00,1181.00,582.00,598.64
203,18,2,NULL,2,2024-03-26,2024,3,March,1,"Dia da Mulher",0,"Produto 18",Eudora,Maquiagem,"PÃ³ Facial","Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,E-commerce,3,99.00,3.00,95.00,62.00,33.69
204,46,7,362,1,2024-11-27,2024,11,November,4,"Black Friday",0,"Produto 46","Quem Disse Berenice",Skincare,Anti-Idade,"Loja 7",Sul,RS,"Porto Alegre",M,18-25,False,"Loja FÃ­sica",2,453.00,22.00,430.00,264.00,166.64
205,29,10,333,2,2024-03-17,2024,3,March,1,"Dia da Mulher",1,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 10",Nordeste,CE,Fortaleza,M,26-35,False,E-commerce,4,654.00,32.00,621.00,417.00,203.92
206,12,6,130,1,2025-03-02,2025,3,March,1,"Dia da Mulher",1,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 6",Sudeste,MG,"Belo Horizonte",M,18-25,True,"Loja FÃ­sica",5,262.00,0.00,262.00,178.00,83.85
207,27,13,11,2,2024-05-29,2024,5,May,2,"Dia das MÃ£es",0,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 13",Sudeste,SP,"SÃ£o Paulo",M,18-25,True,E-commerce,1,101.00,0.00,101.00,44.00,57.13
208,26,9,169,2,2024-01-11,2024,1,January,1,Regular,0,"Produto 26","Quem Disse Berenice",Skincare,"ProteÃ§Ã£o Solar","Loja 9",Sul,PR,Curitiba,F,"NÃ£o Informado",False,E-commerce,4,713.00,17.00,695.00,287.00,408.05
209,38,7,143,2,2025-05-14,2025,5,May,2,"Dia das MÃ£es",0,"Produto 38","Quem Disse Berenice",Perfume,Amadeirado,"Loja 7",Sul,RS,"Porto Alegre",M,26-35,False,E-commerce,2,258.00,0.00,258.00,106.00,151.78
210,32,15,480,1,2024-08-28,2024,8,August,3,Regular,0,"Produto 32",Eudora,Maquiagem,Base,"Loja 15",Nordeste,PE,Recife,M,18-25,False,"Loja FÃ­sica",2,170.00,17.00,153.00,101.00,52.17
211,28,6,NULL,1,2025-12-13,2025,12,December,4,Natal,1,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 6",Sudeste,MG,"Belo Horizonte",NULL,NULL,NULL,"Loja FÃ­sica",4,841.00,42.00,799.00,421.00,377.90
212,4,11,362,2,2025-11-16,2025,11,November,4,"Black Friday",1,"Produto 4",Eudora,Perfume,Gourmand,"Loja 11",Nordeste,CE,Fortaleza,M,18-25,False,E-commerce,4,830.00,41.00,788.00,550.00,238.19
213,43,8,494,2,2025-04-22,2025,4,April,2,Regular,0,"Produto 43","O BoticÃ¡rio",Perfume,Gourmand,"Loja 8",Nordeste,BA,Salvador,F,26-35,False,E-commerce,4,451.00,0.00,451.00,312.00,138.28
214,43,14,409,2,2025-08-08,2025,8,August,3,Regular,0,"Produto 43","O BoticÃ¡rio",Perfume,Gourmand,"Loja 14",Sul,RS,"Porto Alegre",F,50+,False,E-commerce,1,151.00,0.00,151.00,99.00,52.27
215,3,9,NULL,2,2025-11-29,2025,11,November,4,"Black Friday",1,"Produto 3","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,E-commerce,2,140.00,14.00,126.00,61.00,64.44
